,Région,Rayonnement solaire global (W/m2),Année,Heure,Saison,Energie (W.h-1.m2-1),mois,an,Tarif ≤ 9 kWc,Tarif ≤ 3 kWc
1438,Nouvelle-Aquitaine,106.14,2020-12-28,15:00:00,Hiver,7.076,12,2020,15.27,17.97
1439,Nouvelle-Aquitaine,44.1,2020-12-28,18:00:00,Hiver,2.45,12,2020,15.27,17.97
1440,Nouvelle-Aquitaine,0.0,2020-12-29,00:00:00,Hiver,0.0,12,2020,15.27,17.97
1441,Nouvelle-Aquitaine,45.06,2020-12-29,09:00:00,Hiver,5.006666666666667,12,2020,15.27,17.97
1442,Nouvelle-Aquitaine,133.62,2020-12-29,12:00:00,Hiver,11.135,12,2020,15.27,17.97
1443,Nouvelle-Aquitaine,143.55,2020-12-29,15:00:00,Hiver,9.57,12,2020,15.27,17.97
1444,Nouvelle-Aquitaine,0.0,2020-12-29,03:00:00,Hiver,0.0,12,2020,15.27,17.97
1445,Nouvelle-Aquitaine,48.65,2020-12-29,18:00:00,Hiver,2.7027777777777775,12,2020,15.27,17.97
1446,Nouvelle-Aquitaine,0.0,2020-12-29,21:00:00,Hiver,0.0,12,2020,15.27,17.97
1447,Nouvelle-Aquitaine,0.01,2020-12-29,06:00:00,Hiver,0.0016666666666666668,12,2020,15.27,17.97
1448,Nouvelle-Aquitaine,142.89,2020-12-30,15:00:00,Hiver,9.526,12,2020,15.27,17.97
1449,Nouvelle-Aquitaine,0.0,2020-12-30,21:00:00,Hiver,0.0,12,2020,15.27,17.97
1450,Nouvelle-Aquitaine,51.58,2020-12-30,18:00:00,Hiver,2.8655555555555554,12,2020,15.27,17.97
1451,Nouvelle-Aquitaine,146.59,2020-12-30,12:00:00,Hiver,12.215833333333334,12,2020,15.27,17.97
1452,Nouvelle-Aquitaine,0.0,2020-12-30,00:00:00,Hiver,0.0,12,2020,15.27,17.97
1453,Nouvelle-Aquitaine,45.17,2020-12-30,09:00:00,Hiver,5.018888888888889,12,2020,15.27,17.97
1454,Nouvelle-Aquitaine,0.0,2020-12-30,03:00:00,Hiver,0.0,12,2020,15.27,17.97
1455,Nouvelle-Aquitaine,0.0,2020-12-30,06:00:00,Hiver,0.0,12,2020,15.27,17.97
1456,Nouvelle-Aquitaine,0.0,2020-12-31,21:00:00,Hiver,0.0,12,2020,15.27,17.97
1457,Nouvelle-Aquitaine,0.0,2020-12-31,00:00:00,Hiver,0.0,12,2020,15.27,17.97
1458,Nouvelle-Aquitaine,129.82,2020-12-31,15:00:00,Hiver,8.654666666666666,12,2020,15.27,17.97
1459,Nouvelle-Aquitaine,0.0,2020-12-31,03:00:00,Hiver,0.0,12,2020,15.27,17.97
1460,Nouvelle-Aquitaine,119.49,2020-12-31,12:00:00,Hiver,9.9575,12,2020,15.27,17.97
1461,Nouvelle-Aquitaine,0.0,2020-12-31,06:00:00,Hiver,0.0,12,2020,15.27,17.97
1462,Nouvelle-Aquitaine,50.88,2020-12-31,18:00:00,Hiver,2.8266666666666667,12,2020,15.27,17.97
1463,Nouvelle-Aquitaine,45.53,2020-12-31,09:00:00,Hiver,5.058888888888889,12,2020,15.27,17.97
1464,Nouvelle-Aquitaine,18.7,2021-01-01,09:00:00,Hiver,2.0777777777777775,1,2021,15.24,17.93
1465,Nouvelle-Aquitaine,0.0,2021-01-01,21:00:00,Hiver,0.0,1,2021,15.24,17.93
1466,Nouvelle-Aquitaine,190.85,2021-01-01,15:00:00,Hiver,12.723333333333333,1,2021,15.24,17.93
1467,Nouvelle-Aquitaine,0.0,2021-01-01,06:00:00,Hiver,0.0,1,2021,15.24,17.93
1468,Nouvelle-Aquitaine,0.0,2021-01-01,03:00:00,Hiver,0.0,1,2021,15.24,17.93
1469,Nouvelle-Aquitaine,0.0,2021-01-01,00:00:00,Hiver,0.0,1,2021,15.24,17.93
1470,Nouvelle-Aquitaine,21.34,2021-01-01,18:00:00,Hiver,1.1855555555555555,1,2021,15.24,17.93
1471,Nouvelle-Aquitaine,195.16,2021-01-01,12:00:00,Hiver,16.263333333333332,1,2021,15.24,17.93
1472,Nouvelle-Aquitaine,0.0,2021-01-02,21:00:00,Hiver,0.0,1,2021,15.24,17.93
1473,Nouvelle-Aquitaine,225.99,2021-01-02,12:00:00,Hiver,18.8325,1,2021,15.24,17.93
1474,Nouvelle-Aquitaine,21.06,2021-01-02,18:00:00,Hiver,1.17,1,2021,15.24,17.93
1475,Nouvelle-Aquitaine,0.0,2021-01-02,03:00:00,Hiver,0.0,1,2021,15.24,17.93
1476,Nouvelle-Aquitaine,201.22,2021-01-02,15:00:00,Hiver,13.414666666666667,1,2021,15.24,17.93
1477,Nouvelle-Aquitaine,20.38,2021-01-02,09:00:00,Hiver,2.2644444444444445,1,2021,15.24,17.93
1478,Nouvelle-Aquitaine,0.0,2021-01-02,06:00:00,Hiver,0.0,1,2021,15.24,17.93
1479,Nouvelle-Aquitaine,0.0,2021-01-02,00:00:00,Hiver,0.0,1,2021,15.24,17.93
1480,Nouvelle-Aquitaine,16.15,2021-01-03,09:00:00,Hiver,1.7944444444444443,1,2021,15.24,17.93
1481,Nouvelle-Aquitaine,0.0,2021-01-03,00:00:00,Hiver,0.0,1,2021,15.24,17.93
1482,Nouvelle-Aquitaine,0.0,2021-01-03,21:00:00,Hiver,0.0,1,2021,15.24,17.93
1483,Nouvelle-Aquitaine,174.11,2021-01-03,15:00:00,Hiver,11.607333333333335,1,2021,15.24,17.93
1484,Nouvelle-Aquitaine,0.0,2021-01-03,03:00:00,Hiver,0.0,1,2021,15.24,17.93
1485,Nouvelle-Aquitaine,19.46,2021-01-03,18:00:00,Hiver,1.0811111111111111,1,2021,15.24,17.93
1486,Nouvelle-Aquitaine,0.0,2021-01-03,06:00:00,Hiver,0.0,1,2021,15.24,17.93
1487,Nouvelle-Aquitaine,173.51,2021-01-03,12:00:00,Hiver,14.459166666666667,1,2021,15.24,17.93
1488,Nouvelle-Aquitaine,0.0,2021-01-04,21:00:00,Hiver,0.0,1,2021,15.24,17.93
1489,Nouvelle-Aquitaine,0.0,2021-01-04,03:00:00,Hiver,0.0,1,2021,15.24,17.93
1490,Nouvelle-Aquitaine,21.49,2021-01-04,18:00:00,Hiver,1.1938888888888888,1,2021,15.24,17.93
1491,Nouvelle-Aquitaine,0.0,2021-01-04,06:00:00,Hiver,0.0,1,2021,15.24,17.93
1492,Nouvelle-Aquitaine,185.39,2021-01-04,12:00:00,Hiver,15.449166666666665,1,2021,15.24,17.93
1493,Nouvelle-Aquitaine,184.56,2021-01-04,15:00:00,Hiver,12.304,1,2021,15.24,17.93
1494,Nouvelle-Aquitaine,15.83,2021-01-04,09:00:00,Hiver,1.758888888888889,1,2021,15.24,17.93
1495,Nouvelle-Aquitaine,0.0,2021-01-04,00:00:00,Hiver,0.0,1,2021,15.24,17.93
1496,Nouvelle-Aquitaine,0.0,2021-01-05,06:00:00,Hiver,0.0,1,2021,15.24,17.93
1497,Nouvelle-Aquitaine,0.0,2021-01-05,00:00:00,Hiver,0.0,1,2021,15.24,17.93
1498,Nouvelle-Aquitaine,20.86,2021-01-05,18:00:00,Hiver,1.1588888888888889,1,2021,15.24,17.93
1499,Nouvelle-Aquitaine,16.33,2021-01-05,09:00:00,Hiver,1.8144444444444443,1,2021,15.24,17.93
1500,Nouvelle-Aquitaine,181.51,2021-01-05,12:00:00,Hiver,15.125833333333333,1,2021,15.24,17.93
1501,Nouvelle-Aquitaine,0.0,2021-01-05,03:00:00,Hiver,0.0,1,2021,15.24,17.93
1502,Nouvelle-Aquitaine,177.25,2021-01-05,15:00:00,Hiver,11.816666666666666,1,2021,15.24,17.93
1503,Nouvelle-Aquitaine,0.0,2021-01-05,21:00:00,Hiver,0.0,1,2021,15.24,17.93
1504,Nouvelle-Aquitaine,190.64,2021-01-06,12:00:00,Hiver,15.886666666666665,1,2021,15.24,17.93
1505,Nouvelle-Aquitaine,17.03,2021-01-06,09:00:00,Hiver,1.8922222222222222,1,2021,15.24,17.93
1506,Nouvelle-Aquitaine,25.48,2021-01-06,18:00:00,Hiver,1.4155555555555557,1,2021,15.24,17.93
1507,Nouvelle-Aquitaine,0.0,2021-01-06,03:00:00,Hiver,0.0,1,2021,15.24,17.93
1508,Nouvelle-Aquitaine,0.0,2021-01-06,21:00:00,Hiver,0.0,1,2021,15.24,17.93
1509,Nouvelle-Aquitaine,0.0,2021-01-06,06:00:00,Hiver,0.0,1,2021,15.24,17.93
1510,Nouvelle-Aquitaine,0.0,2021-01-06,00:00:00,Hiver,0.0,1,2021,15.24,17.93
1511,Nouvelle-Aquitaine,199.43,2021-01-06,15:00:00,Hiver,13.295333333333334,1,2021,15.24,17.93
1512,Nouvelle-Aquitaine,0.0,2021-01-07,06:00:00,Hiver,0.0,1,2021,15.24,17.93
1513,Nouvelle-Aquitaine,0.0,2021-01-07,03:00:00,Hiver,0.0,1,2021,15.24,17.93
1514,Nouvelle-Aquitaine,249.12,2021-01-07,15:00:00,Hiver,16.608,1,2021,15.24,17.93
1515,Nouvelle-Aquitaine,0.0,2021-01-07,00:00:00,Hiver,0.0,1,2021,15.24,17.93
1516,Nouvelle-Aquitaine,0.0,2021-01-07,21:00:00,Hiver,0.0,1,2021,15.24,17.93
1517,Nouvelle-Aquitaine,234.97,2021-01-07,12:00:00,Hiver,19.580833333333334,1,2021,15.24,17.93
1518,Nouvelle-Aquitaine,36.63,2021-01-07,09:00:00,Hiver,4.07,1,2021,15.24,17.93
1519,Nouvelle-Aquitaine,48.48,2021-01-07,18:00:00,Hiver,2.6933333333333334,1,2021,15.24,17.93
1520,Nouvelle-Aquitaine,0.0,2021-01-08,21:00:00,Hiver,0.0,1,2021,15.24,17.93
1521,Nouvelle-Aquitaine,0.0,2021-01-08,00:00:00,Hiver,0.0,1,2021,15.24,17.93
1522,Nouvelle-Aquitaine,0.0,2021-01-08,06:00:00,Hiver,0.0,1,2021,15.24,17.93
1523,Nouvelle-Aquitaine,57.43,2021-01-08,18:00:00,Hiver,3.1905555555555556,1,2021,15.24,17.93
1524,Nouvelle-Aquitaine,49.23,2021-01-08,09:00:00,Hiver,5.47,1,2021,15.24,17.93
1525,Nouvelle-Aquitaine,0.0,2021-01-08,03:00:00,Hiver,0.0,1,2021,15.24,17.93
1526,Nouvelle-Aquitaine,228.1,2021-01-08,15:00:00,Hiver,15.206666666666667,1,2021,15.24,17.93
1527,Nouvelle-Aquitaine,227.29,2021-01-08,12:00:00,Hiver,18.940833333333334,1,2021,15.24,17.93
1528,Nouvelle-Aquitaine,160.46,2021-01-09,15:00:00,Hiver,10.697333333333335,1,2021,15.24,17.93
1529,Nouvelle-Aquitaine,0.0,2021-01-09,03:00:00,Hiver,0.0,1,2021,15.24,17.93
1530,Nouvelle-Aquitaine,43.49,2021-01-09,09:00:00,Hiver,4.832222222222223,1,2021,15.24,17.93
1531,Nouvelle-Aquitaine,0.0,2021-01-09,21:00:00,Hiver,0.0,1,2021,15.24,17.93
1532,Nouvelle-Aquitaine,54.79,2021-01-09,18:00:00,Hiver,3.0438888888888886,1,2021,15.24,17.93
1533,Nouvelle-Aquitaine,141.2,2021-01-09,12:00:00,Hiver,11.766666666666666,1,2021,15.24,17.93
1534,Nouvelle-Aquitaine,0.0,2021-01-09,00:00:00,Hiver,0.0,1,2021,15.24,17.93
1535,Nouvelle-Aquitaine,0.0,2021-01-09,06:00:00,Hiver,0.0,1,2021,15.24,17.93
1536,Nouvelle-Aquitaine,202.49,2021-01-10,12:00:00,Hiver,16.874166666666667,1,2021,15.24,17.93
1537,Nouvelle-Aquitaine,226.49,2021-01-10,15:00:00,Hiver,15.099333333333334,1,2021,15.24,17.93
1538,Nouvelle-Aquitaine,57.02,2021-01-10,09:00:00,Hiver,6.335555555555556,1,2021,15.24,17.93
1539,Nouvelle-Aquitaine,0.0,2021-01-10,00:00:00,Hiver,0.0,1,2021,15.24,17.93
1540,Nouvelle-Aquitaine,73.21,2021-01-10,18:00:00,Hiver,4.067222222222222,1,2021,15.24,17.93
1541,Nouvelle-Aquitaine,0.0,2021-01-10,06:00:00,Hiver,0.0,1,2021,15.24,17.93
1542,Nouvelle-Aquitaine,0.0,2021-01-10,03:00:00,Hiver,0.0,1,2021,15.24,17.93
1543,Nouvelle-Aquitaine,0.0,2021-01-10,21:00:00,Hiver,0.0,1,2021,15.24,17.93
1544,Nouvelle-Aquitaine,86.28,2021-01-11,18:00:00,Hiver,4.793333333333333,1,2021,15.24,17.93
1545,Nouvelle-Aquitaine,0.0,2021-01-11,00:00:00,Hiver,0.0,1,2021,15.24,17.93
1546,Nouvelle-Aquitaine,0.0,2021-01-11,06:00:00,Hiver,0.0,1,2021,15.24,17.93
1547,Nouvelle-Aquitaine,218.8,2021-01-11,12:00:00,Hiver,18.233333333333334,1,2021,15.24,17.93
1548,Nouvelle-Aquitaine,65.88,2021-01-11,09:00:00,Hiver,7.319999999999999,1,2021,15.24,17.93
1549,Nouvelle-Aquitaine,0.0,2021-01-11,03:00:00,Hiver,0.0,1,2021,15.24,17.93
1550,Nouvelle-Aquitaine,0.0,2021-01-11,21:00:00,Hiver,0.0,1,2021,15.24,17.93
1551,Nouvelle-Aquitaine,242.12,2021-01-11,15:00:00,Hiver,16.141333333333332,1,2021,15.24,17.93
1552,Nouvelle-Aquitaine,124.19,2021-01-12,15:00:00,Hiver,8.279333333333334,1,2021,15.24,17.93
1553,Nouvelle-Aquitaine,0.0,2021-01-12,00:00:00,Hiver,0.0,1,2021,15.24,17.93
1554,Nouvelle-Aquitaine,0.01,2021-01-12,21:00:00,Hiver,0.0004761904761904762,1,2021,15.24,17.93
1555,Nouvelle-Aquitaine,0.0,2021-01-12,03:00:00,Hiver,0.0,1,2021,15.24,17.93
1556,Nouvelle-Aquitaine,48.44,2021-01-12,09:00:00,Hiver,5.382222222222222,1,2021,15.24,17.93
1557,Nouvelle-Aquitaine,0.0,2021-01-12,06:00:00,Hiver,0.0,1,2021,15.24,17.93
1558,Nouvelle-Aquitaine,111.13,2021-01-12,12:00:00,Hiver,9.260833333333332,1,2021,15.24,17.93
1559,Nouvelle-Aquitaine,57.9,2021-01-12,18:00:00,Hiver,3.216666666666667,1,2021,15.24,17.93
1560,Nouvelle-Aquitaine,0.0,2021-01-13,21:00:00,Hiver,0.0,1,2021,15.24,17.93
1561,Nouvelle-Aquitaine,0.0,2021-01-13,03:00:00,Hiver,0.0,1,2021,15.24,17.93
1562,Nouvelle-Aquitaine,0.01,2021-01-13,00:00:00,Hiver,0.0,1,2021,15.24,17.93
1563,Nouvelle-Aquitaine,43.33,2021-01-13,09:00:00,Hiver,4.814444444444444,1,2021,15.24,17.93
1564,Nouvelle-Aquitaine,118.85,2021-01-13,12:00:00,Hiver,9.904166666666667,1,2021,15.24,17.93
1565,Nouvelle-Aquitaine,58.75,2021-01-13,18:00:00,Hiver,3.263888888888889,1,2021,15.24,17.93
1566,Nouvelle-Aquitaine,0.0,2021-01-13,06:00:00,Hiver,0.0,1,2021,15.24,17.93
1567,Nouvelle-Aquitaine,140.58,2021-01-13,15:00:00,Hiver,9.372000000000002,1,2021,15.24,17.93
1568,Nouvelle-Aquitaine,0.0,2021-01-14,03:00:00,Hiver,0.0,1,2021,15.24,17.93
1569,Nouvelle-Aquitaine,0.0,2021-01-14,00:00:00,Hiver,0.0,1,2021,15.24,17.93
1570,Nouvelle-Aquitaine,117.91,2021-01-14,15:00:00,Hiver,7.860666666666666,1,2021,15.24,17.93
1571,Nouvelle-Aquitaine,0.0,2021-01-14,06:00:00,Hiver,0.0,1,2021,15.24,17.93
1572,Nouvelle-Aquitaine,44.75,2021-01-14,09:00:00,Hiver,4.972222222222222,1,2021,15.24,17.93
1573,Nouvelle-Aquitaine,57.78,2021-01-14,18:00:00,Hiver,3.21,1,2021,15.24,17.93
1574,Nouvelle-Aquitaine,102.92,2021-01-14,12:00:00,Hiver,8.576666666666666,1,2021,15.24,17.93
1575,Nouvelle-Aquitaine,0.01,2021-01-14,21:00:00,Hiver,0.0004761904761904762,1,2021,15.24,17.93
1576,Nouvelle-Aquitaine,0.0,2021-01-15,03:00:00,Hiver,0.0,1,2021,15.24,17.93
1577,Nouvelle-Aquitaine,56.07,2021-01-15,18:00:00,Hiver,3.115,1,2021,15.24,17.93
1578,Nouvelle-Aquitaine,40.4,2021-01-15,09:00:00,Hiver,4.488888888888889,1,2021,15.24,17.93
1579,Nouvelle-Aquitaine,0.01,2021-01-15,00:00:00,Hiver,0.0,1,2021,15.24,17.93
1580,Nouvelle-Aquitaine,147.86,2021-01-15,15:00:00,Hiver,9.857333333333335,1,2021,15.24,17.93
1581,Nouvelle-Aquitaine,0.0,2021-01-15,06:00:00,Hiver,0.0,1,2021,15.24,17.93
1582,Nouvelle-Aquitaine,0.0,2021-01-15,21:00:00,Hiver,0.0,1,2021,15.24,17.93
1583,Nouvelle-Aquitaine,130.4,2021-01-15,12:00:00,Hiver,10.866666666666667,1,2021,15.24,17.93
1584,Nouvelle-Aquitaine,150.21,2021-01-16,12:00:00,Hiver,12.5175,1,2021,15.24,17.93
1585,Nouvelle-Aquitaine,0.0,2021-01-16,03:00:00,Hiver,0.0,1,2021,15.24,17.93
1586,Nouvelle-Aquitaine,0.0,2021-01-16,00:00:00,Hiver,0.0,1,2021,15.24,17.93
1587,Nouvelle-Aquitaine,0.0,2021-01-16,06:00:00,Hiver,0.0,1,2021,15.24,17.93
1588,Nouvelle-Aquitaine,146.02,2021-01-16,15:00:00,Hiver,9.734666666666667,1,2021,15.24,17.93
1589,Nouvelle-Aquitaine,56.81,2021-01-16,09:00:00,Hiver,6.312222222222222,1,2021,15.24,17.93
1590,Nouvelle-Aquitaine,0.0,2021-01-16,21:00:00,Hiver,0.0,1,2021,15.24,17.93
1591,Nouvelle-Aquitaine,66.41,2021-01-16,18:00:00,Hiver,3.6894444444444443,1,2021,15.24,17.93
1592,Nouvelle-Aquitaine,0.0,2021-01-17,00:00:00,Hiver,0.0,1,2021,15.24,17.93
1593,Nouvelle-Aquitaine,56.35,2021-01-17,18:00:00,Hiver,3.1305555555555555,1,2021,15.24,17.93
1594,Nouvelle-Aquitaine,40.0,2021-01-17,09:00:00,Hiver,4.444444444444445,1,2021,15.24,17.93
1595,Nouvelle-Aquitaine,142.72,2021-01-17,15:00:00,Hiver,9.514666666666667,1,2021,15.24,17.93
1596,Nouvelle-Aquitaine,111.78,2021-01-17,12:00:00,Hiver,9.315,1,2021,15.24,17.93
1597,Nouvelle-Aquitaine,0.0,2021-01-17,21:00:00,Hiver,0.0,1,2021,15.24,17.93
1598,Nouvelle-Aquitaine,0.0,2021-01-17,03:00:00,Hiver,0.0,1,2021,15.24,17.93
1599,Nouvelle-Aquitaine,0.0,2021-01-17,06:00:00,Hiver,0.0,1,2021,15.24,17.93
1600,Nouvelle-Aquitaine,48.45,2021-01-18,09:00:00,Hiver,5.383333333333334,1,2021,15.24,17.93
1601,Nouvelle-Aquitaine,183.36,2021-01-18,12:00:00,Hiver,15.280000000000001,1,2021,15.24,17.93
1602,Nouvelle-Aquitaine,0.0,2021-01-18,21:00:00,Hiver,0.0,1,2021,15.24,17.93
1603,Nouvelle-Aquitaine,212.33,2021-01-18,15:00:00,Hiver,14.155333333333335,1,2021,15.24,17.93
1604,Nouvelle-Aquitaine,0.0,2021-01-18,03:00:00,Hiver,0.0,1,2021,15.24,17.93
1605,Nouvelle-Aquitaine,0.0,2021-01-18,06:00:00,Hiver,0.0,1,2021,15.24,17.93
1606,Nouvelle-Aquitaine,71.09,2021-01-18,18:00:00,Hiver,3.9494444444444445,1,2021,15.24,17.93
1607,Nouvelle-Aquitaine,0.0,2021-01-18,00:00:00,Hiver,0.0,1,2021,15.24,17.93
1608,Nouvelle-Aquitaine,0.0,2021-01-19,03:00:00,Hiver,0.0,1,2021,15.24,17.93
1609,Nouvelle-Aquitaine,0.0,2021-01-19,06:00:00,Hiver,0.0,1,2021,15.24,17.93
1610,Nouvelle-Aquitaine,83.15,2021-01-19,18:00:00,Hiver,4.6194444444444445,1,2021,15.24,17.93
1611,Nouvelle-Aquitaine,226.47,2021-01-19,12:00:00,Hiver,18.8725,1,2021,15.24,17.93
1612,Nouvelle-Aquitaine,69.45,2021-01-19,09:00:00,Hiver,7.716666666666667,1,2021,15.24,17.93
1613,Nouvelle-Aquitaine,0.0,2021-01-19,00:00:00,Hiver,0.0,1,2021,15.24,17.93
1614,Nouvelle-Aquitaine,0.0,2021-01-19,21:00:00,Hiver,0.0,1,2021,15.24,17.93
1615,Nouvelle-Aquitaine,238.56,2021-01-19,15:00:00,Hiver,15.904,1,2021,15.24,17.93
1616,Nouvelle-Aquitaine,49.35,2021-01-20,09:00:00,Hiver,5.483333333333333,1,2021,15.24,17.93
1617,Nouvelle-Aquitaine,0.0,2021-01-20,06:00:00,Hiver,0.0,1,2021,15.24,17.93
1618,Nouvelle-Aquitaine,0.0,2021-01-20,00:00:00,Hiver,0.0,1,2021,15.24,17.93
1619,Nouvelle-Aquitaine,143.69,2021-01-20,12:00:00,Hiver,11.974166666666667,1,2021,15.24,17.93
1620,Nouvelle-Aquitaine,0.0,2021-01-20,21:00:00,Hiver,0.0,1,2021,15.24,17.93
1621,Nouvelle-Aquitaine,62.59,2021-01-20,18:00:00,Hiver,3.477222222222222,1,2021,15.24,17.93
1622,Nouvelle-Aquitaine,139.3,2021-01-20,15:00:00,Hiver,9.286666666666667,1,2021,15.24,17.93
1623,Nouvelle-Aquitaine,0.0,2021-01-20,03:00:00,Hiver,0.0,1,2021,15.24,17.93
1624,Nouvelle-Aquitaine,0.0,2021-01-21,21:00:00,Hiver,0.0,1,2021,15.24,17.93
1625,Nouvelle-Aquitaine,105.22,2021-01-21,15:00:00,Hiver,7.014666666666667,1,2021,15.24,17.93
1626,Nouvelle-Aquitaine,0.0,2021-01-21,00:00:00,Hiver,0.0,1,2021,15.24,17.93
1627,Nouvelle-Aquitaine,0.0,2021-01-21,03:00:00,Hiver,0.0,1,2021,15.24,17.93
1628,Nouvelle-Aquitaine,110.93,2021-01-21,12:00:00,Hiver,9.244166666666667,1,2021,15.24,17.93
1629,Nouvelle-Aquitaine,0.0,2021-01-21,06:00:00,Hiver,0.0,1,2021,15.24,17.93
1630,Nouvelle-Aquitaine,38.96,2021-01-21,09:00:00,Hiver,4.328888888888889,1,2021,15.24,17.93
1631,Nouvelle-Aquitaine,52.37,2021-01-21,18:00:00,Hiver,2.9094444444444445,1,2021,15.24,17.93
1632,Nouvelle-Aquitaine,159.28,2021-01-22,15:00:00,Hiver,10.618666666666666,1,2021,15.24,17.93
1633,Nouvelle-Aquitaine,111.65,2021-01-22,12:00:00,Hiver,9.304166666666667,1,2021,15.24,17.93
1634,Nouvelle-Aquitaine,0.0,2021-01-22,03:00:00,Hiver,0.0,1,2021,15.24,17.93
1635,Nouvelle-Aquitaine,0.0,2021-01-22,06:00:00,Hiver,0.0,1,2021,15.24,17.93
1636,Nouvelle-Aquitaine,68.0,2021-01-22,18:00:00,Hiver,3.7777777777777777,1,2021,15.24,17.93
1637,Nouvelle-Aquitaine,0.01,2021-01-22,21:00:00,Hiver,0.0004761904761904762,1,2021,15.24,17.93
1638,Nouvelle-Aquitaine,34.99,2021-01-22,09:00:00,Hiver,3.887777777777778,1,2021,15.24,17.93
1639,Nouvelle-Aquitaine,0.0,2021-01-22,00:00:00,Hiver,0.0,1,2021,15.24,17.93
1640,Nouvelle-Aquitaine,0.0,2021-01-23,03:00:00,Hiver,0.0,1,2021,15.24,17.93
1641,Nouvelle-Aquitaine,42.5,2021-01-23,18:00:00,Hiver,2.361111111111111,1,2021,15.24,17.93
1642,Nouvelle-Aquitaine,0.0,2021-01-23,06:00:00,Hiver,0.0,1,2021,15.24,17.93
1643,Nouvelle-Aquitaine,0.01,2021-01-23,21:00:00,Hiver,0.0004761904761904762,1,2021,15.24,17.93
1644,Nouvelle-Aquitaine,37.69,2021-01-23,09:00:00,Hiver,4.187777777777778,1,2021,15.24,17.93
1645,Nouvelle-Aquitaine,82.58,2021-01-23,12:00:00,Hiver,6.881666666666667,1,2021,15.24,17.93
1646,Nouvelle-Aquitaine,0.0,2021-01-23,00:00:00,Hiver,0.0,1,2021,15.24,17.93
1647,Nouvelle-Aquitaine,93.5,2021-01-23,15:00:00,Hiver,6.233333333333333,1,2021,15.24,17.93
1648,Nouvelle-Aquitaine,0.0,2021-01-24,21:00:00,Hiver,0.0,1,2021,15.24,17.93
1649,Nouvelle-Aquitaine,36.48,2021-01-24,09:00:00,Hiver,4.053333333333333,1,2021,15.24,17.93
1650,Nouvelle-Aquitaine,47.43,2021-01-24,18:00:00,Hiver,2.635,1,2021,15.24,17.93
1651,Nouvelle-Aquitaine,0.0,2021-01-24,03:00:00,Hiver,0.0,1,2021,15.24,17.93
1652,Nouvelle-Aquitaine,140.63,2021-01-24,15:00:00,Hiver,9.375333333333334,1,2021,15.24,17.93
1653,Nouvelle-Aquitaine,0.0,2021-01-24,06:00:00,Hiver,0.0,1,2021,15.24,17.93
1654,Nouvelle-Aquitaine,0.0,2021-01-24,00:00:00,Hiver,0.0,1,2021,15.24,17.93
1655,Nouvelle-Aquitaine,133.56,2021-01-24,12:00:00,Hiver,11.13,1,2021,15.24,17.93
1656,Nouvelle-Aquitaine,0.0,2021-01-25,00:00:00,Hiver,0.0,1,2021,15.24,17.93
1657,Nouvelle-Aquitaine,216.58,2021-01-25,15:00:00,Hiver,14.438666666666668,1,2021,15.24,17.93
1658,Nouvelle-Aquitaine,0.0,2021-01-25,21:00:00,Hiver,0.0,1,2021,15.24,17.93
1659,Nouvelle-Aquitaine,0.0,2021-01-25,06:00:00,Hiver,0.0,1,2021,15.24,17.93
1660,Nouvelle-Aquitaine,74.31,2021-01-25,18:00:00,Hiver,4.128333333333334,1,2021,15.24,17.93
1661,Nouvelle-Aquitaine,183.17,2021-01-25,12:00:00,Hiver,15.264166666666666,1,2021,15.24,17.93
1662,Nouvelle-Aquitaine,48.22,2021-01-25,09:00:00,Hiver,5.357777777777778,1,2021,15.24,17.93
1663,Nouvelle-Aquitaine,0.0,2021-01-25,03:00:00,Hiver,0.0,1,2021,15.24,17.93
1664,Nouvelle-Aquitaine,0.01,2021-01-26,00:00:00,Hiver,0.0,1,2021,15.24,17.93
1665,Nouvelle-Aquitaine,191.92,2021-01-26,12:00:00,Hiver,15.993333333333332,1,2021,15.24,17.93
1666,Nouvelle-Aquitaine,49.41,2021-01-26,18:00:00,Hiver,2.7449999999999997,1,2021,15.24,17.93
1667,Nouvelle-Aquitaine,0.0,2021-01-26,21:00:00,Hiver,0.0,1,2021,15.24,17.93
1668,Nouvelle-Aquitaine,0.0,2021-01-26,03:00:00,Hiver,0.0,1,2021,15.24,17.93
1669,Nouvelle-Aquitaine,0.0,2021-01-26,06:00:00,Hiver,0.0,1,2021,15.24,17.93
1670,Nouvelle-Aquitaine,50.52,2021-01-26,09:00:00,Hiver,5.613333333333333,1,2021,15.24,17.93
1671,Nouvelle-Aquitaine,171.87,2021-01-26,15:00:00,Hiver,11.458,1,2021,15.24,17.93
1672,Nouvelle-Aquitaine,0.01,2021-01-27,21:00:00,Hiver,0.0004761904761904762,1,2021,15.24,17.93
1673,Nouvelle-Aquitaine,0.0,2021-01-27,03:00:00,Hiver,0.0,1,2021,15.24,17.93
1674,Nouvelle-Aquitaine,81.86,2021-01-27,12:00:00,Hiver,6.821666666666666,1,2021,15.24,17.93
1675,Nouvelle-Aquitaine,0.0,2021-01-27,00:00:00,Hiver,0.0,1,2021,15.24,17.93
1676,Nouvelle-Aquitaine,91.21,2021-01-27,15:00:00,Hiver,6.080666666666667,1,2021,15.24,17.93
1677,Nouvelle-Aquitaine,31.24,2021-01-27,09:00:00,Hiver,3.471111111111111,1,2021,15.24,17.93
